trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
555,False,"{'a': 0.3, 'e': 0.06191698689958447}",30,16,-11.90041507739179,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
556,False,"{'a': 0.3, 'e': 0.061607401965086545}",25,7,17.657570571648723,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
557,False,"{'a': 0.3, 'e': 0.06129936495526111}",30,19,18.348286837631644,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.3, 'e': 0.0609928681304848}",20,13,13.153828786135925,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.3, 'e': 0.060687903789832374}",20,5,14.118811850265715,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
560,False,"{'a': 0.3, 'e': 0.06038446427088321}",20,14,10.979210458801687,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.3, 'e': 0.06008254194952879}",20,7,11.189805664297088,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
562,False,"{'a': 0.3, 'e': 0.05978212923978115}",20,13,14.629204251740621,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.3, 'e': 0.05948321859358224}",20,11,18.01673385759092,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.3, 'e': 0.05918580250061433}",20,0,24.416921193041475,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
565,False,"{'a': 0.3, 'e': 0.058889873488111255}",25,18,14.200472004263085,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.3, 'e': 0.058595424120670696}",20,12,14.479425985571055,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.3, 'e': 0.05830244700006734}",20,15,9.552275769698017,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.3, 'e': 0.058010934765067}",25,16,5.404415040089178,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
569,False,"{'a': 0.3, 'e': 0.05772088009124167}",20,7,10.502162171359357,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
570,False,"{'a': 0.3, 'e': 0.05743227569078546}",35,16,32.73604820996948,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.3, 'e': 0.05714511431233153}",25,18,11.171099748538158,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.3, 'e': 0.05685938874076987}",20,16,8.097668025678466,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.3, 'e': 0.056575091797066025}",25,12,25.62777597366316,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.3, 'e': 0.056292216338080694}",30,16,24.81518622792279,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.3, 'e': 0.05601075525639029}",30,16,27.762931453038142,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.3, 'e': 0.05573070148010834}",20,6,2.2972917814158196,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
577,False,"{'a': 0.3, 'e': 0.0554520479727078}",25,13,23.682538918264825,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.3, 'e': 0.05517478773284426}",20,8,25.94837999624341,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.3, 'e': 0.05489891379418004}",25,8,18.724447446254484,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
580,False,"{'a': 0.3, 'e': 0.05462441922520914}",35,13,38.03500641478508,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.3, 'e': 0.0543512971290831}",25,15,20.736020672231273,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.3, 'e': 0.05407954064343768}",20,11,18.443221883519875,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.3, 'e': 0.05380914294022049}",25,18,11.651609965816508,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.3, 'e': 0.05354009722551939}",20,9,19.055172359002988,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.3, 'e': 0.05327239673939179}",25,13,22.177257337439077,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.3, 'e': 0.053006034755694834}",20,14,8.304502191064024,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.3, 'e': 0.052741004581916356}",25,0,29.9719756589461,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
588,False,"{'a': 0.3, 'e': 0.052477299559006776}",30,21,17.75356161312046,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.3, 'e': 0.052214913061211746}",20,13,14.288485568048984,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.3, 'e': 0.05195383849590569}",25,20,10.128231326576717,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.3, 'e': 0.05169406930342616}",20,12,15.189312529823113,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.3, 'e': 0.05143559895690903}",25,13,21.046140648774728,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.3, 'e': 0.051178420962124486}",30,18,21.832783060735274,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.3, 'e': 0.05092252885731386}",20,12,16.57681942132989,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.3, 'e': 0.05066791621302729}",20,9,20.703101986234174,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.3, 'e': 0.05041457663196215}",25,18,15.266757353105499,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.3, 'e': 0.050162503748802344}",25,13,14.757067713414681,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
598,False,"{'a': 0.3, 'e': 0.049911691230058335}",20,10,13.495558333348008,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.3, 'e': 0.04966213277390804}",20,11,17.49487438239205,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.3, 'e': 0.0494138221100385}",20,10,8.286307614793998,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
601,False,"{'a': 0.3, 'e': 0.04916675299948831}",20,12,14.79572980359927,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.3, 'e': 0.04892091923449087}",20,7,23.027809025727088,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.3, 'e': 0.04867631463831842}",25,18,11.428235280073892,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.3, 'e': 0.048432933065126825}",20,11,21.919389994253287,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.3, 'e': 0.048190768399801194}",25,11,18.36919692869931,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.3, 'e': 0.04794981455780219}",20,7,23.1996755661168,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.3, 'e': 0.04771006548501318}",20,14,10.604762775589966,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.3, 'e': 0.047471515157588115}",25,16,21.065358879761416,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.3, 'e': 0.047234157581800176}",20,6,11.209601300557484,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
610,False,"{'a': 0.3, 'e': 0.046997986793891174}",20,14,11.347245620849439,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.3, 'e': 0.04676299685992172}",20,16,6.8940400681619805,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.3, 'e': 0.04652918187562211}",20,11,14.43035835575495,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.3, 'e': 0.046296535966244}",20,7,24.519285219952405,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.3, 'e': 0.046065053286412784}",20,13,13.673121432076016,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.3, 'e': 0.04583472801998072}",25,17,7.896569742106619,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.3, 'e': 0.045605554379880814}",25,11,24.610986196247854,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.3, 'e': 0.04537752660798141}",25,16,17.583248376773067,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.3, 'e': 0.0451506389749415}",20,11,16.56787610281294,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.3, 'e': 0.044924885780066794}",25,15,18.37785654979447,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.3, 'e': 0.04470026135116646}",20,11,18.195778642629772,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.3, 'e': 0.04447676004441063}",20,12,13.827387827430151,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.3, 'e': 0.04425437624418858}",25,10,6.605669788199919,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
623,False,"{'a': 0.3, 'e': 0.04403310436296763}",25,17,13.356283921744183,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.3, 'e': 0.043812938841152796}",20,15,10.557438524506296,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.3, 'e': 0.04359387414694703}",25,17,17.224930555445024,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.3, 'e': 0.043375904776212296}",30,4,38.403780458883865,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.3, 'e': 0.043159025252331236}",25,17,12.8759082260122,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.3, 'e': 0.04294323012606958}",20,3,25.89145306599733,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.3, 'e': 0.04272851397543923}",20,10,13.143442240814288,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.3, 'e': 0.04251487140556204}",25,10,20.80218373288067,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.3, 'e': 0.04230229704853423}",25,11,27.55750564274762,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.3, 'e': 0.04209078556329156}",25,10,27.063922050653385,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.3, 'e': 0.0418803316354751}",30,13,19.89863265129096,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
634,False,"{'a': 0.3, 'e': 0.041670929977297724}",25,14,19.585800111668625,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.3, 'e': 0.04146257532741124}",30,20,20.607920439432405,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.3, 'e': 0.04125526245077418}",25,17,13.219975673136148,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.3, 'e': 0.04104898613852031}",20,13,11.707920797963597,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.3, 'e': 0.04084374120782771}",30,14,-12.397261907132833,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
639,False,"{'a': 0.3, 'e': 0.04063952250178857}",25,17,13.529109130327104,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.3, 'e': 0.04043632488927963}",30,17,23.435599516833822,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.3, 'e': 0.04023414326483323}",35,19,29.60827786754183,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.3, 'e': 0.040032972548509065}",20,8,23.290520291594504,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.3, 'e': 0.03983280768576652}",25,8,32.382489670323636,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.3, 'e': 0.03963364364733769}",25,14,-1.557390237592933,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
